mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate1,param_model__dropout_rate2,param_model__dropout_rate3,param_model__kernel_regularizer_type,param_model__learning_rate,param_model__optimizer_name,param_model__kernel_regularizer_strength,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
19.697688579559326,8.523519501679056,0.13278373082478842,0.002523116145010878,16,250,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 16, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8857142857142857,0.9714285714285714,0.4714285714285714,0.7761904761904762,0.21832177878757428,62
28.55978186925252,0.34678650986576,0.13069891929626465,0.0008294023022711534,32,200,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 32, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.8571428571428571,0.8142857142857143,0.8619047619047618,0.04096345365258393,44
13.55287273724874,3.9638627602778977,0.12763023376464844,0.0037797123853412335,32,200,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 32, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9285714285714286,0.7,0.7,0.7761904761904761,0.10774960475223586,63
33.62701964378357,2.2643779163104454,0.12686443328857422,0.001307022103258643,32,250,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 32, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.9,0.9285714285714286,0.9142857142857143,0.01166423687039609,16
15.40753428141276,4.6980693448022395,0.12856856981913248,0.002959085553244129,32,250,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 32, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8571428571428571,0.8857142857142857,0.8571428571428571,0.8666666666666667,0.01346870059402948,38
21.48087739944458,0.10242497563374926,0.1271049976348877,0.0008489418391893844,64,200,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 64, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8571428571428571,0.7428571428571429,0.6571428571428571,0.7523809523809524,0.08192690730516786,65
11.835480133692423,1.458705530337629,0.1232434908548991,0.0007115606210184699,64,200,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 64, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8,0.7857142857142857,0.6428571428571429,0.7428571428571429,0.07095078297976827,69
24.249159733454388,2.6533836889603752,0.361908753712972,0.3321943402729385,64,250,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 64, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8857142857142857,0.8428571428571429,0.7571428571428571,0.8285714285714286,0.05345224838248487,53
10.37620441118876,5.004469383370636,0.12929352124532065,0.0035829797077303817,64,250,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 64, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9,0.6571428571428571,0.4857142857142857,0.6809523809523809,0.16996731711975951,78
106.67093984285991,2.811561142904907,0.1559157371520996,0.0037788360865686943,4,200,0.1,0.1,0.1,l2,0.001,adam,0.0001,"{'batch_size': 4, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.0001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.9428571428571428,0.9142857142857143,0.9238095238095237,0.01346870059402948,9
61.69711685180664,17.087195773793805,0.15575726826985678,0.0023561309400196287,4,200,0.1,0.1,0.1,l2,0.005,adam,0.0001,"{'batch_size': 4, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.0001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8428571428571429,0.8857142857142857,0.9285714285714286,0.8857142857142858,0.03499271061118827,34
110.88912638028462,3.6836763506678065,0.16207011540730795,0.0038713222408139282,4,200,0.1,0.1,0.1,l2,0.001,adam,0.001,"{'batch_size': 4, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8428571428571429,0.8571428571428571,0.8857142857142857,0.8619047619047618,0.017817416127494944,44
