mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate1,param_model__dropout_rate2,param_model__dropout_rate3,param_model__kernel_regularizer_type,param_model__learning_rate,param_model__optimizer_name,param_model__kernel_regularizer_strength,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
79.02769565582275,1.0057480335235596,0.14273405075073242,0.007528543472290039,8,300,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 8, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9523809523809523,0.9238095238095239,0.9380952380952381,0.014285714285714235,7
81.48321795463562,2.476223945617676,0.1463789939880371,0.0026400089263916016,8,300,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 8, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8952380952380953,0.9047619047619048,0.9,0.004761904761904745,41
38.921276211738586,7.257667422294617,0.1379711627960205,0.0003604888916015625,8,300,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 8, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9238095238095239,0.9238095238095239,0.9238095238095239,0.0,16
17.029457449913025,0.20671498775482178,0.13370251655578613,0.0054056644439697266,16,100,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 16, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.7619047619047619,0.7619047619047619,0.7619047619047619,0.0,151
16.86551332473755,0.1312558650970459,0.12641561031341553,0.0024698972702026367,16,100,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 16, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.580952380952381,0.8571428571428571,0.719047619047619,0.13809523809523805,165
12.8251314163208,3.6634180545806885,0.12476396560668945,0.001054525375366211,16,100,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 16, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9238095238095239,0.7333333333333333,0.8285714285714285,0.09523809523809529,115
25.13175368309021,1.1129646301269531,0.12860620021820068,0.0006433725357055664,16,150,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 16, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8952380952380953,0.8666666666666667,0.8809523809523809,0.01428571428571429,58
24.87801945209503,0.0681082010269165,0.12935268878936768,0.0009635686874389648,16,150,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 16, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.7523809523809524,0.8476190476190476,0.8,0.047619047619047616,135
16.97702145576477,7.075523376464844,0.12600183486938477,0.00027298927307128906,16,150,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 16, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9238095238095239,0.7333333333333333,0.8285714285714285,0.09523809523809529,115
31.500595569610596,0.5256161689758301,0.12553906440734863,0.0007007122039794922,16,200,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 16, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8285714285714286,0.8666666666666667,0.8476190476190477,0.019047619047619035,105
32.86573839187622,0.21556925773620605,0.1264735460281372,0.003758072853088379,16,200,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 16, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.819047619047619,0.8952380952380953,0.8571428571428572,0.038095238095238126,96
24.578040838241577,2.1559271812438965,0.1267186403274536,0.00045049190521240234,16,200,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 16, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.9428571428571428,0.9285714285714286,0.01428571428571429,12
39.44410312175751,0.3471149206161499,0.12820982933044434,2.8133392333984375e-05,16,250,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 16, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8952380952380953,0.8857142857142857,0.8904761904761904,0.0047619047619048005,53
40.518131136894226,0.3513535261154175,0.13336944580078125,0.0015835762023925781,16,250,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 16, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8952380952380953,0.8571428571428571,0.8761904761904762,0.01904761904761909,63
17.433404684066772,7.6969451904296875,0.1284259557723999,0.0012625455856323242,16,250,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 16, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9238095238095239,0.45714285714285713,0.6904761904761905,0.23333333333333336,179
42.57027804851532,3.746535897254944,0.12562215328216553,0.002257704734802246,16,300,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 16, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9047619047619048,0.9047619047619048,0.9047619047619048,0.0,36
49.35058069229126,0.30405426025390625,0.124245285987854,0.00029718875885009766,16,300,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 16, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.9047619047619048,0.8571428571428571,0.8809523809523809,0.023809523809523836,58
26.216105222702026,3.6247801780700684,0.12418782711029053,0.001796126365661621,16,300,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 16, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.9428571428571428,0.9095238095238095,0.033333333333333326,34
12.025374174118042,0.013467073440551758,0.12060940265655518,0.0013808012008666992,32,100,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 32, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.6571428571428571,0.7904761904761904,0.7238095238095238,0.06666666666666665,163
12.273639678955078,0.057405948638916016,0.12104988098144531,0.0026369094848632812,32,100,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 32, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.5333333333333333,0.7428571428571429,0.638095238095238,0.10476190476190478,192
10.049921870231628,0.21629106998443604,0.11890089511871338,0.0004881620407104492,32,100,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 32, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.6095238095238096,0.6285714285714286,0.6190476190476191,0.00952380952380949,198
18.631789803504944,0.772689700126648,0.1258457899093628,0.00011265277862548828,32,150,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 32, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.7238095238095238,0.8380952380952381,0.780952380952381,0.05714285714285716,145
17.86517298221588,0.04236161708831787,0.12191307544708252,0.0006488561630249023,32,150,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 32, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.7238095238095238,0.8,0.7619047619047619,0.038095238095238126,151
7.645143747329712,3.1810595989227295,0.12269461154937744,0.0033396482467651367,32,150,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 32, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.3333333333333333,0.8761904761904762,0.6047619047619047,0.27142857142857146,203
22.926809310913086,0.11751914024353027,0.12160027027130127,0.00011622905731201172,32,200,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 32, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,102
23.012558698654175,0.46477508544921875,0.12002229690551758,0.0004634857177734375,32,200,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 32, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.7333333333333333,0.8095238095238095,0.7714285714285714,0.038095238095238126,149
12.110678553581238,1.0045169591903687,0.11918270587921143,0.00010883808135986328,32,200,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 32, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.7714285714285715,0.7904761904761904,0.780952380952381,0.00952380952380949,145
