mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate1,param_model__dropout_rate2,param_model__dropout_rate3,param_model__kernel_regularizer_type,param_model__learning_rate,param_model__optimizer_name,param_model__kernel_regularizer_strength,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
126.69611597061157,18.38574504852295,0.166237473487854,0.0038875341415405273,4,300,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 4, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8666666666666667,0.9238095238095239,0.8952380952380953,0.02857142857142858,55
147.0478879213333,1.0416423082351685,0.16651105880737305,2.2172927856445312e-05,4,300,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 4, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.9142857142857143,0.8952380952380952,0.019047619047619035,60
45.59118616580963,15.51269018650055,0.16589021682739258,0.0003771781921386719,4,300,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 4, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9047619047619048,0.9333333333333333,0.9190476190476191,0.01428571428571429,10
28.26574432849884,0.6147686243057251,0.14067816734313965,0.0002942085266113281,8,100,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 8, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8857142857142857,0.8666666666666667,0.8761904761904762,0.00952380952380949,102
28.57701587677002,0.2635953426361084,0.13692712783813477,0.00019311904907226562,8,100,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 8, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8857142857142857,0.8857142857142857,0.8857142857142857,0.0,85
28.001259922981262,0.002324700355529785,0.14284050464630127,0.0006834268569946289,8,100,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 8, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8857142857142857,0.9142857142857143,0.8999999999999999,0.01428571428571429,54
41.324272990226746,0.42334163188934326,0.14164972305297852,0.0033681392669677734,8,150,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 8, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9047619047619048,0.8666666666666667,0.8857142857142857,0.019047619047619035,85
40.38507926464081,0.008133530616760254,0.13939762115478516,0.00020360946655273438,8,150,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 8, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.9047619047619048,0.8761904761904762,0.8904761904761904,0.01428571428571429,71
26.40069818496704,0.20995664596557617,0.13777899742126465,0.0008897781372070312,8,150,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 8, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8666666666666667,0.9333333333333333,0.9,0.033333333333333326,47
54.631200432777405,0.0973888635635376,0.1376582384109497,0.0009251832962036133,8,200,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 8, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.9047619047619048,0.8904761904761904,0.01428571428571429,71
54.70688557624817,0.5786559581756592,0.13983368873596191,0.0012545585632324219,8,200,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 8, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8666666666666667,0.8952380952380953,0.8809523809523809,0.01428571428571429,95
31.45617163181305,2.7838419675827026,0.13867175579071045,0.0038613080978393555,8,200,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 8, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9047619047619048,0.9714285714285714,0.9380952380952381,0.033333333333333326,2
65.87196826934814,4.3352210521698,0.13577723503112793,0.0006618499755859375,8,250,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 8, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.8952380952380953,0.9047619047619048,0.00952380952380949,31
67.60160672664642,0.06393158435821533,0.1383659839630127,0.0032253265380859375,8,250,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 8, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8857142857142857,0.9047619047619048,0.8952380952380952,0.009523809523809545,60
